key,vsm_actual_x,SaldoInsolutoActual_x,PagosVencidosMeses_x,vsm_actual_y,SaldoInsolutoActual_y,PagosVencidosMeses_y,estado
9659,2686.144,131.07,0,2686.144,130.92,0,Quintana Roo
9660,2686.144,122.51,0,2686.144,120.44,0,Quintana Roo
9661,2686.144,425.82,0,2686.144,427.17,0,Quintana Roo
9662,2686.144,143.8,0,2686.144,144.67,0,Quintana Roo
9663,2686.144,130.88,0,2686.144,138.81,1,Quintana Roo
9664,2686.144,118.93,0,2686.144,119.72,0,Quintana Roo
9665,2686.144,141.06,0,2686.144,142.88,0,Quintana Roo
9666,2686.144,28.92,0,2686.144,34.24,0,Quintana Roo
9667,2686.144,418.51,0,2686.144,425.77,0,Quintana Roo
9668,2686.144,49.14,0,2686.144,52.64,0,Quintana Roo
9669,2686.144,144.02,0,2686.144,144.93,0,Quintana Roo
9670,2686.144,160.3,0,2686.144,159.47,0,Quintana Roo
9671,2686.144,157.93,0,2686.144,158.81,0,Quintana Roo
9672,2686.144,8.47,1,2686.144,12.5,0,Jalisco
9673,2686.144,136.08,0,2686.144,137.84,0,Quintana Roo
9674,2686.144,124.57,0,2686.144,126.16,0,Quintana Roo
9675,2686.144,154.35,0,2686.144,155.49,0,Quintana Roo
9676,2686.144,176.4,0,2686.144,179.58,1,Quintana Roo
9677,2686.144,69.5,1,2686.144,69.82,1,Quintana Roo
9678,2686.144,335.01,1,2686.144,339.22,0,Quintana Roo
9679,2686.144,119.69,3,2686.144,117.75,2,Quintana Roo
9680,2686.144,101.79,0,2686.144,103.45,0,Quintana Roo
9681,2686.144,127.42,3,2686.144,132.77,2,Distrito Federal
9682,2686.144,85.68,0,2686.144,88.06,0,Quintana Roo
9683,2686.144,223.11,0,2686.144,224.21,0,Quintana Roo
9684,2686.144,106.31,0,2686.144,110.22,1,Jalisco
9685,2686.144,114.4,0,2686.144,117.32,0,Quintana Roo
9686,2686.144,175.94,0,2686.144,176.89,0,Puebla
9687,2686.144,149.46,0,2686.144,151.53,0,Quintana Roo
9688,2686.144,306.86,1,2686.144,299.87,0,Quintana Roo
9689,2686.144,137.36,0,2686.144,139.76,0,Quintana Roo
9690,2686.144,148.21,0,2686.144,150.02,0,Jalisco
9691,2686.144,111.43,1,2686.144,112.71,0,Quintana Roo
9692,2686.144,92.1,0,2686.144,92.31,0,Quintana Roo
9693,2686.144,100.76,0,2686.144,103.53,0,Quintana Roo
9694,2686.144,84.97,0,2686.144,89.75,0,Quintana Roo
9695,2686.144,115.09,0,2686.144,119.63,1,Quintana Roo
9696,2686.144,93.51,0,2686.144,96.82,0,Quintana Roo
9697,2686.144,111.66,1,2686.144,114.76,1,Quintana Roo
9698,2686.144,104.34,2,2686.144,104.13,1,Jalisco
9699,2686.144,118.32,0,2686.144,122.52,0,Quintana Roo
9700,2686.144,138.63,0,2686.144,140.36,0,Quintana Roo
9701,2686.144,127.21,0,2686.144,128.6,0,Quintana Roo
9702,2686.144,111.55,0,2686.144,112.78,0,Quintana Roo
9703,2686.144,79.15,0,2686.144,81.54,0,Quintana Roo
9704,2686.144,150.74,0,2686.144,154.72,1,Quintana Roo
9705,2686.144,73.0,0,2686.144,74.5,0,Quintana Roo
9706,2686.144,183.5,0,2686.144,184.67,0,Quintana Roo
9707,2686.144,106.68,0,2686.144,106.07,0,Jalisco
9708,2686.144,173.16,0,2686.144,175.85,1,Quintana Roo
9709,2686.144,113.05,0,2686.144,113.81,0,Quintana Roo
9710,2686.144,175.07,0,2686.144,177.24,0,Quintana Roo
9711,2686.144,121.15,0,2686.144,120.9,0,Quintana Roo
9712,2686.144,199.79,0,2686.144,202.38,0,Quintana Roo
9713,2686.144,65.78,0,2686.144,71.23,0,Quintana Roo
9714,2686.144,80.94,0,2686.144,81.46,0,Quintana Roo
9715,2686.144,54.8,0,2686.144,58.62,0,Quintana Roo
9716,2686.144,69.3,0,2686.144,70.47,0,Quintana Roo
9717,2686.144,151.7,0,2686.144,154.48,0,Quintana Roo
9718,2686.144,29.33,0,2686.144,31.63,1,Quintana Roo
9719,2686.144,61.67,0,2686.144,62.44,0,Quintana Roo
9720,2686.144,116.3,0,2686.144,117.0,0,Quintana Roo
9721,2686.144,87.92,0,2686.144,89.0,0,Quintana Roo
9722,2686.144,138.3,0,2686.144,139.91,0,Quintana Roo
9723,2686.144,121.96,1,2686.144,123.4,1,Quintana Roo
9724,2686.144,113.63,0,2686.144,116.69,0,Quintana Roo
9725,2686.144,137.31,0,2686.144,136.59,0,Quintana Roo
9726,2686.144,85.69,0,2686.144,85.2,0,Quintana Roo
9727,2686.144,158.7,0,2686.144,157.86,0,Quintana Roo
9728,2686.144,81.04,0,2686.144,84.15,0,Quintana Roo
9729,2686.144,70.72,0,2686.144,72.62,1,Quintana Roo
9730,2686.144,89.7,0,2686.144,91.24,0,Quintana Roo
9731,2686.144,145.49,1,2686.144,145.13,1,Quintana Roo
9732,2686.144,115.66,0,2686.144,117.18,0,Quintana Roo
9733,2686.144,72.16,0,2686.144,73.0,0,Quintana Roo
9734,2686.144,159.75,0,2686.144,161.61,0,Jalisco
9735,2686.144,123.2,0,2686.144,124.97,0,Quintana Roo
9736,2686.144,153.09,0,2686.144,152.75,0,Quintana Roo
9737,2686.144,138.02,0,2686.144,139.75,0,Quintana Roo
9738,2686.144,138.0,0,2686.144,139.65,0,Quintana Roo
9739,2686.144,139.2,0,2686.144,140.87,0,Quintana Roo
9740,2686.144,111.18,0,2686.144,111.34,0,Quintana Roo
9741,2686.144,129.13,0,2686.144,130.39,0,Quintana Roo
9742,2686.144,181.73,0,2686.144,181.78,0,Quintana Roo
9743,2686.144,444.21,0,2686.144,455.94,0,Quintana Roo
9744,2686.144,35.45,0,2686.144,38.49,0,Quintana Roo
9745,2686.144,323.19,0,2686.144,328.66,0,Quintana Roo
9746,2686.144,107.15,0,2686.144,108.3,0,Quintana Roo
9747,2686.144,168.23,0,2686.144,167.34,0,Quintana Roo
9748,2686.144,95.69,0,2686.144,98.53,0,Quintana Roo
9749,2686.144,109.11,0,2686.144,109.72,0,Quintana Roo
9750,2686.144,145.07,2,2686.144,145.97,1,Quintana Roo
9751,2686.144,125.74,0,2686.144,126.42,0,Quintana Roo
9752,2686.144,187.25,0,2686.144,188.23,0,Quintana Roo
9753,2686.144,137.85,1,2686.144,141.41,1,Quintana Roo
9754,2686.144,166.56,0,2686.144,165.65,0,Quintana Roo
9755,2686.144,149.75,0,2686.144,151.04,0,Quintana Roo
9756,2686.144,158.72,0,2686.144,159.74,0,Quintana Roo
9757,2686.144,126.23,0,2686.144,125.92,0,Jalisco
9758,2686.144,126.95,0,2686.144,124.98,0,Quintana Roo
9759,2686.144,124.99,1,2686.144,124.36,0,Quintana Roo
9760,2686.144,212.44,0,2686.144,216.02,0,Quintana Roo
9761,2686.144,211.42,0,2686.144,214.74,0,Quintana Roo
9762,2686.144,103.18,1,2686.144,104.28,0,Quintana Roo
9763,2686.144,99.74,0,2686.144,102.68,0,Quintana Roo
9764,2686.144,138.07,0,2686.144,139.11,0,Quintana Roo
9765,2686.144,109.63,0,2686.144,110.9,0,Quintana Roo
9766,2686.144,122.75,0,2686.144,124.43,0,Quintana Roo
9767,2686.144,143.3,0,2686.144,144.97,0,Quintana Roo
9768,2686.144,157.52,0,2686.144,158.42,0,Quintana Roo
9769,2686.144,165.14,0,2686.144,166.07,0,Quintana Roo
9770,2686.144,141.54,0,2686.144,141.23,0,Quintana Roo
9771,2686.144,813.21,0,2686.144,817.62,0,Quintana Roo
9772,2686.144,49.79,0,2686.144,52.33,0,Quintana Roo
9773,2686.144,106.6,0,2686.144,108.91,0,Distrito Federal
9774,2686.144,141.02,0,2686.144,142.76,0,Quintana Roo
9775,2686.144,152.01,0,2686.144,152.84,0,Quintana Roo
9776,2686.144,174.27,0,2686.144,178.7,0,Quintana Roo
9777,2686.144,906.29,0,2686.144,911.21,0,Quintana Roo
9778,2686.144,121.6,1,2686.144,122.17,1,Quintana Roo
9779,2686.144,162.11,0,2686.144,164.93,0,Quintana Roo
9780,2686.144,152.86,0,2686.144,153.7,0,Quintana Roo
9781,2686.144,150.92,2,2686.144,152.47,1,Quintana Roo
9782,2686.144,106.81,0,2686.144,108.17,0,Quintana Roo
9783,2686.144,125.25,0,2686.144,126.68,0,Quintana Roo
9784,2686.144,59.97,0,2686.144,63.32,0,Quintana Roo
9785,2686.144,128.4,0,2686.144,129.15,0,Quintana Roo
9786,2686.144,84.44,0,2686.144,85.06,0,Quintana Roo
9787,2686.144,85.62,0,2686.144,86.08,0,Quintana Roo
9788,2686.144,137.84,0,2686.144,139.99,0,Quintana Roo
9789,2686.144,121.7,0,2686.144,122.45,0,Quintana Roo
9790,2686.144,186.01,1,2686.144,182.78,0,Jalisco
9791,2686.144,155.86,0,2686.144,156.7,0,Quintana Roo
9792,2686.144,117.65,0,2686.144,116.98,0,Quintana Roo
9793,2686.144,581.77,0,2686.144,587.26,0,Quintana Roo
9794,2686.144,139.04,1,2686.144,138.63,1,Jalisco
9795,2686.144,191.39,0,2686.144,190.22,0,Quintana Roo
9796,2686.144,86.83,0,2686.144,89.55,0,Quintana Roo
9797,2686.144,59.44,0,2686.144,62.09,0,Quintana Roo
9798,2686.144,166.12,0,2686.144,166.98,0,Quintana Roo
9799,2686.144,140.97,0,2686.144,141.91,0,Quintana Roo
9800,2686.144,148.75,0,2686.144,150.65,0,Quintana Roo
9801,2686.144,134.28,2,2686.144,133.66,1,Quintana Roo
9802,2686.144,220.95,1,2686.144,221.08,1,Quintana Roo
9803,2686.144,120.2,0,2686.144,125.29,0,Quintana Roo
9804,2686.144,120.21,0,2686.144,121.74,0,Quintana Roo
9805,2686.144,123.72,1,2686.144,126.85,1,Quintana Roo
9806,2686.144,150.2,0,2686.144,153.93,0,Quintana Roo
9807,2686.144,165.37,0,2686.144,166.38,0,Quintana Roo
9808,2686.144,186.37,0,2686.144,187.64,0,Quintana Roo
9809,2686.144,180.32,0,2686.144,181.31,0,Quintana Roo
9810,2686.144,113.25,0,2686.144,114.69,0,Quintana Roo
9811,2686.144,104.36,0,2686.144,105.73,0,Quintana Roo
9812,2686.144,191.67,0,2686.144,194.98,0,Quintana Roo
9813,2686.144,83.24,1,2686.144,85.09,1,Quintana Roo
9814,2686.144,109.64,0,2686.144,110.28,0,Quintana Roo
9815,2686.144,148.8,0,2686.144,149.89,0,Quintana Roo
9816,2686.144,155.28,0,2686.144,158.28,0,Quintana Roo
9817,2686.144,152.79,0,2686.144,154.36,0,Quintana Roo
9818,2686.144,147.25,0,2686.144,151.52,0,Quintana Roo
9819,2686.144,145.18,0,2686.144,147.0,0,Quintana Roo
9820,2686.144,180.22,0,2686.144,179.42,0,Quintana Roo
9821,2686.144,142.25,0,2686.144,143.82,0,Quintana Roo
9822,2686.144,156.45,0,2686.144,155.57,0,Quintana Roo
9823,2686.144,183.14,0,2686.144,187.56,0,Quintana Roo
9824,2686.144,324.58,0,2686.144,330.62,0,Quintana Roo
9825,2686.144,348.77,1,2686.144,351.58,0,Quintana Roo
9826,2686.144,148.52,0,2686.144,149.89,0,Quintana Roo
9827,2686.144,123.46,0,2686.144,124.98,0,Quintana Roo
9828,2686.144,141.15,0,2686.144,142.68,0,Quintana Roo
9829,2686.144,146.65,0,2686.144,148.02,0,Quintana Roo
9830,2686.144,179.04,0,2686.144,179.98,0,Jalisco
9831,2686.144,147.06,0,2686.144,148.69,0,Quintana Roo
9832,2686.144,107.86,1,2686.144,117.11,0,Quintana Roo
9833,2686.144,169.69,0,2686.144,170.62,0,Quintana Roo
9834,2686.144,121.48,1,2686.144,123.46,1,Quintana Roo
9835,2686.144,181.51,1,2686.144,184.19,1,Jalisco
9836,2686.144,132.44,0,2686.144,131.64,0,Quintana Roo
9837,2686.144,132.37,0,2686.144,133.83,0,Quintana Roo
9838,2686.144,165.88,0,2686.144,167.53,0,Quintana Roo
9839,2686.144,94.3,0,2686.144,95.89,0,Quintana Roo
9840,2686.144,114.24,0,2686.144,117.16,0,Quintana Roo
9841,2686.144,113.94,0,2686.144,114.52,0,Quintana Roo
9842,2686.144,104.87,0,2686.144,105.54,0,Quintana Roo
9843,2686.144,76.28,0,2686.144,77.62,0,Quintana Roo
9844,2686.144,115.88,4,2686.144,114.06,3,Quintana Roo
9845,2686.144,175.37,0,2686.144,176.45,0,Quintana Roo
9846,2686.144,129.42,0,2686.144,133.59,0,Quintana Roo
9847,2686.144,129.14,0,2686.144,130.06,0,Quintana Roo
9848,2686.144,116.26,0,2686.144,118.21,0,Jalisco
9849,2686.144,110.07,0,2686.144,110.65,0,Quintana Roo
9850,2686.144,171.7,0,2686.144,173.41,0,Quintana Roo
9851,2686.144,143.11,0,2686.144,143.77,0,Quintana Roo
9852,2686.144,172.5,0,2686.144,174.15,0,Quintana Roo
9853,2686.144,431.1,1,2686.144,433.01,0,Quintana Roo
9854,2686.144,47.86,0,2686.144,48.05,0,Quintana Roo
9855,2686.144,84.23,0,2686.144,84.66,0,Quintana Roo
9856,2686.144,420.84,0,2686.144,422.75,0,Quintana Roo
9857,2686.144,329.28,0,2686.144,332.2,0,Quintana Roo
9858,2686.144,233.36,0,2686.144,232.62,0,Quintana Roo
9859,2686.144,112.41,0,2686.144,113.52,0,Quintana Roo
9860,2686.144,74.12,2,2686.144,74.38,2,Quintana Roo
9861,2686.144,0.0,0,2686.144,7.21,0,Quintana Roo
9862,2686.144,136.54,0,2686.144,137.04,0,Quintana Roo
9863,2686.144,100.59,0,2686.144,101.09,0,Quintana Roo
9864,2686.144,159.24,0,2686.144,160.9,0,Quintana Roo
9865,2686.144,81.86,0,2686.144,84.45,0,Quintana Roo
9866,2686.144,117.3,1,2686.144,119.18,1,Quintana Roo
9867,2686.144,59.08,0,2686.144,59.35,0,Quintana Roo
9868,2686.144,131.02,0,2686.144,131.89,0,Quintana Roo
9869,2686.144,108.19,0,2686.144,108.71,0,Jalisco
9870,2686.144,123.84,0,2686.144,125.0,1,Quintana Roo
9871,2686.144,135.16,0,2686.144,136.47,0,Quintana Roo
9872,2686.144,125.03,0,2686.144,125.76,0,Quintana Roo
9873,2686.144,184.69,1,2686.144,185.62,1,Quintana Roo
9874,2686.144,101.76,1,2686.144,101.19,0,Quintana Roo
9875,2686.144,121.68,0,2686.144,122.18,0,Quintana Roo
9876,2686.144,145.72,1,2686.144,146.36,0,Quintana Roo
9877,2686.144,49.21,0,2686.144,50.03,0,Quintana Roo
9878,2686.144,129.01,0,2686.144,129.67,0,Quintana Roo
9879,2686.144,298.28,0,2686.144,299.96,0,Quintana Roo
9880,2686.144,114.19,0,2686.144,116.05,0,Quintana Roo
9881,2686.144,178.87,0,2686.144,181.79,0,Quintana Roo
9882,2686.144,253.42,1,2686.144,252.7,0,Quintana Roo
9883,2686.144,52.02,1,2686.144,52.66,0,Jalisco
9884,2686.144,120.39,0,2686.144,121.46,0,Quintana Roo
9885,2686.144,84.83,0,2686.144,85.31,0,Quintana Roo
9886,2686.144,152.99,0,2686.144,157.54,0,Quintana Roo
9887,2686.144,383.56,0,2686.144,391.69,1,Quintana Roo
9888,2686.144,61.93,0,2686.144,64.05,0,Quintana Roo
9889,2686.144,153.1,0,2686.144,153.85,0,Quintana Roo
9890,2686.144,166.43,1,2686.144,167.9,1,Quintana Roo
9891,2686.144,65.72,0,2686.144,69.17,0,Quintana Roo
9892,2686.144,188.62,0,2686.144,189.57,1,Quintana Roo
9893,2686.144,147.81,0,2686.144,148.52,0,Quintana Roo
9894,2686.144,137.8,0,2686.144,137.32,0,Quintana Roo
9895,2686.144,147.61,1,2686.144,148.29,1,Quintana Roo
9896,2686.144,146.54,0,2686.144,147.25,0,Quintana Roo
9897,2686.144,142.76,0,2686.144,143.56,0,Quintana Roo
9898,2686.144,122.81,0,2686.144,123.14,0,Quintana Roo
9899,2686.144,224.03,0,2686.144,226.57,0,Quintana Roo
9900,2686.144,107.4,0,2686.144,136.63,0,Jalisco
9901,2686.144,70.5,0,2686.144,69.87,0,Quintana Roo
9902,2686.144,175.97,0,2686.144,175.37,0,Quintana Roo
9903,2686.144,105.53,0,2686.144,106.59,0,Quintana Roo
9904,2686.144,114.06,0,2686.144,117.3,0,Quintana Roo
9905,2686.144,486.1,1,2686.144,477.91,0,Jalisco
9906,2686.144,50.6,0,2686.144,51.44,0,Quintana Roo
9907,2686.144,90.71,0,2686.144,91.15,0,Quintana Roo
9908,2686.144,38.28,0,2686.144,38.63,0,Quintana Roo
9909,2686.144,181.96,0,2686.144,184.34,0,Quintana Roo
9910,2686.144,48.44,0,2686.144,49.26,0,Quintana Roo
9911,2686.144,130.58,0,2686.144,131.21,0,Quintana Roo
9912,2686.144,56.09,0,2686.144,60.93,0,Quintana Roo
9913,2686.144,193.36,0,2686.144,193.36,0,Quintana Roo
9914,2686.144,167.51,1,2686.144,169.01,0,Quintana Roo
9915,2686.144,65.25,0,2686.144,66.0,0,Quintana Roo
9916,2686.144,110.73,0,2686.144,111.28,0,Quintana Roo
9917,2686.144,69.3,0,2686.144,69.77,0,Quintana Roo
9918,2686.144,192.13,0,2686.144,190.85,0,Jalisco
9919,2686.144,134.87,0,2686.144,137.03,0,Quintana Roo
9920,2686.144,104.51,0,2686.144,105.64,0,Quintana Roo
9921,2686.144,273.24,0,2686.144,282.71,0,Quintana Roo
9922,2686.144,41.53,0,2686.144,41.89,0,Quintana Roo
9923,2686.144,633.68,0,2686.144,639.36,0,Quintana Roo
9924,2686.144,146.77,0,2686.144,147.42,0,Quintana Roo
9925,2686.144,76.78,0,2686.144,79.25,0,Quintana Roo
9926,2686.144,70.4,0,2686.144,70.66,0,Quintana Roo
9927,2686.144,245.41,0,2686.144,256.34,0,Quintana Roo
9928,2686.144,419.37,0,2686.144,416.8,0,Quintana Roo
9929,2686.144,599.99,0,2686.144,604.99,0,Quintana Roo
9930,2686.144,72.84,2,2686.144,74.8,1,Jalisco
9931,2686.144,252.23,0,2686.144,255.64,0,Quintana Roo
9932,2686.144,48.31,0,2686.144,48.5,0,Quintana Roo
9933,2686.144,194.82,0,2686.144,195.73,0,Quintana Roo
9934,2686.144,160.05,0,2686.144,160.76,0,Quintana Roo
9935,2686.144,75.36,0,2686.144,76.58,0,Quintana Roo
9936,2686.144,62.19,0,2686.144,62.38,0,Quintana Roo
9937,2686.144,122.76,0,2686.144,125.93,0,Quintana Roo
9938,2686.144,57.34,0,2686.144,57.58,0,Quintana Roo
9939,2686.144,138.19,0,2686.144,138.75,0,Quintana Roo
9940,2686.144,161.93,0,2686.144,162.64,0,Quintana Roo
9941,2686.144,122.23,0,2686.144,122.79,0,Quintana Roo
9942,2686.144,120.06,0,2686.144,121.18,0,Quintana Roo
9943,2686.144,66.5,0,2686.144,66.83,0,Quintana Roo
9944,2686.144,401.24,0,2686.144,403.22,0,Quintana Roo
9945,2686.144,40.0,0,2686.144,39.76,0,Quintana Roo
9946,2686.144,126.53,0,2686.144,129.72,0,Quintana Roo
9947,2686.144,88.37,0,2686.144,88.77,0,Quintana Roo
9948,2686.144,330.08,0,2686.144,328.71,0,Quintana Roo
9949,2686.144,295.5,0,2686.144,296.89,0,Quintana Roo
9950,2686.144,463.18,0,2686.144,465.41,0,Quintana Roo
9951,2686.144,41.67,0,2686.144,48.07,0,Quintana Roo
9952,2686.144,88.37,1,2686.144,88.8,0,Quintana Roo
9953,2686.144,59.53,0,2686.144,59.78,0,Quintana Roo
9954,2686.144,128.58,0,2686.144,129.23,0,Quintana Roo
9955,2686.144,152.38,0,2686.144,153.07,0,Quintana Roo
9956,2686.144,53.06,0,2686.144,53.32,0,Quintana Roo
9957,2686.144,164.41,1,2686.144,168.26,0,Quintana Roo
9958,2686.144,80.91,1,2686.144,79.6,0,Quintana Roo
9959,2686.144,78.05,3,2686.144,76.81,2,Quintana Roo
9960,2686.144,63.0,0,2686.144,63.26,0,Quintana Roo
9961,2686.144,48.57,0,2686.144,49.05,0,Quintana Roo
9962,2686.144,40.28,0,2686.144,40.45,0,Quintana Roo
9963,2686.144,49.62,0,2686.144,49.82,0,Quintana Roo
9964,2686.144,66.6,0,2686.144,66.87,0,Quintana Roo
9965,2686.144,60.64,0,2686.144,60.83,0,Quintana Roo
9966,2686.144,60.44,0,2686.144,59.96,0,Quintana Roo
9967,2686.144,127.24,0,2686.144,127.85,0,Quintana Roo
9968,2686.144,291.82,0,2686.144,296.27,1,Quintana Roo
9969,2686.144,293.3,0,2686.144,294.61,0,Quintana Roo
9970,2686.144,60.61,0,2686.144,61.68,0,Veracruz
9971,2686.144,0.0,0,2686.144,101.31,0,Veracruz
9972,2686.144,96.23,0,2686.144,97.76,0,Veracruz
9973,2686.144,103.66,1,2686.144,105.47,0,Veracruz
9974,2686.144,66.02,0,2686.144,66.01,0,Veracruz
9975,2686.144,101.69,0,2686.144,103.28,0,Veracruz
9976,2686.144,158.62,1,2686.144,158.58,0,Veracruz
9977,2686.144,101.63,0,2686.144,103.44,0,Veracruz
9978,2686.144,125.75,1,2686.144,127.6,0,Jalisco
9979,2686.144,108.08,0,2686.144,107.96,0,Jalisco
9980,2686.144,102.23,0,2686.144,102.89,0,Jalisco
9981,2686.144,134.48,0,2686.144,135.53,0,Veracruz
9982,2686.144,101.6,0,2686.144,103.71,0,Jalisco
9983,2686.144,85.25,0,2686.144,85.2,0,Veracruz
9984,2686.144,90.02,0,2686.144,90.67,0,Veracruz
9985,2686.144,102.51,2,2686.144,103.14,2,Veracruz
9986,2686.144,92.33,0,2686.144,91.9,0,Veracruz
9987,2686.144,91.67,0,2686.144,92.29,0,Veracruz
9988,2686.144,102.9,0,2686.144,105.6,1,Jalisco
9989,2686.144,109.85,0,2686.144,117.32,2,Veracruz
9990,2686.144,83.93,0,2686.144,84.86,0,Veracruz
9991,2686.144,87.97,0,2686.144,88.65,0,Veracruz
9992,2686.144,53.25,0,2686.144,54.43,0,Jalisco
9993,2686.144,140.25,2,2686.144,139.63,1,Jalisco
9994,2686.144,42.13,0,2686.144,43.61,0,Veracruz
9995,2686.144,135.2,0,2686.144,136.1,0,Veracruz
9996,2686.144,134.39,0,2686.144,136.84,0,Veracruz
9997,2686.144,30.38,1,2686.144,34.11,1,Veracruz
9998,2686.144,26.53,0,2686.144,30.35,0,Veracruz
9999,2686.144,82.15,0,2686.144,86.73,0,Veracruz
10000,2686.144,114.25,0,2686.144,114.98,0,Veracruz
10001,2686.144,128.48,1,2686.144,130.28,1,Veracruz
10002,2686.144,58.45,0,2686.144,58.84,0,Veracruz
10003,2686.144,53.26,0,2686.144,55.88,0,Veracruz
10004,2686.144,54.13,0,2686.144,54.98,0,Veracruz
10005,2686.144,45.28,0,2686.144,48.49,0,Veracruz
10006,2686.144,130.58,0,2686.144,130.11,0,Veracruz
10007,2686.144,88.33,0,2686.144,90.43,0,Veracruz
10008,2686.144,40.85,0,2686.144,43.3,0,Veracruz
10009,2686.144,40.42,0,2686.144,40.23,0,Veracruz
10010,2686.144,29.22,0,2686.144,29.4,0,Veracruz
10011,2686.144,79.13,0,2686.144,81.5,0,Veracruz
10012,2686.144,94.1,0,2686.144,94.72,0,Veracruz
10013,2686.144,90.05,0,2686.144,90.72,0,Veracruz
10014,2686.144,73.31,0,2686.144,74.33,0,Veracruz
10015,2686.144,49.99,0,2686.144,52.66,0,Veracruz
10016,2686.144,92.66,0,2686.144,92.59,0,Veracruz
10017,2686.144,161.38,0,2686.144,162.43,0,Veracruz
10018,2686.144,90.71,1,2686.144,91.37,0,Jalisco
10019,2686.144,132.69,0,2686.144,133.55,0,Veracruz
10020,2686.144,17.39,0,2686.144,18.9,0,Veracruz
10021,2686.144,193.16,0,2686.144,192.23,0,Veracruz
10022,2686.144,136.65,0,2686.144,137.53,0,Veracruz
10023,2686.144,73.42,0,2686.144,73.41,0,Veracruz
10024,2686.144,44.16,0,2686.144,47.23,1,Veracruz
10025,2686.144,174.92,2,2686.144,174.07,1,Jalisco
10026,2686.144,40.68,0,2686.144,43.2,0,Veracruz
10027,2686.144,87.35,2,2686.144,93.46,1,Veracruz
10028,2686.144,33.99,0,2686.144,35.78,0,Jalisco
10029,2686.144,148.18,0,2686.144,149.1,0,Veracruz
10030,2686.144,158.12,0,2686.144,159.18,0,Veracruz
10031,2686.144,146.27,0,2686.144,147.17,0,Veracruz
10032,2686.144,158.31,1,2686.144,159.06,0,Veracruz
10033,2686.144,98.09,0,2686.144,102.66,0,Veracruz
10034,2686.144,195.05,0,2686.144,196.44,0,Veracruz
10035,2686.144,91.57,0,2686.144,92.13,0,Veracruz
10036,2686.144,106.58,0,2686.144,106.45,0,Veracruz
10037,2686.144,41.78,0,2686.144,44.11,0,Veracruz
10038,2686.144,83.32,0,2686.144,84.8,1,Veracruz
10039,2686.144,110.97,0,2686.144,111.85,0,Veracruz
10040,2686.144,53.09,0,2686.144,56.18,0,Veracruz
10041,2686.144,61.56,0,2686.144,63.86,0,Veracruz
10042,2686.144,104.18,0,2686.144,105.41,0,Veracruz
10043,2686.144,110.38,0,2686.144,111.15,0,Veracruz
10044,2686.144,91.49,0,2686.144,94.06,1,Veracruz
10045,2686.144,94.8,2,2686.144,93.46,1,Veracruz
10046,2686.144,91.04,0,2686.144,91.57,0,Veracruz
10047,2686.144,65.94,0,2686.144,68.23,0,Veracruz
10048,2686.144,205.58,0,2686.144,206.92,0,Veracruz
10049,2686.144,171.6,1,2686.144,172.55,1,Veracruz
10050,2686.144,111.22,1,2686.144,111.31,0,Veracruz
10051,2686.144,151.89,0,2686.144,164.79,1,Jalisco
10052,2686.144,90.28,0,2686.144,91.4,0,Veracruz
10053,2686.144,105.13,0,2686.144,108.83,0,Veracruz
10054,2686.144,65.39,0,2686.144,68.55,0,Veracruz
10055,2686.144,89.13,0,2686.144,89.7,0,Veracruz
10056,2686.144,102.77,0,2686.144,106.62,0,Veracruz
10057,2686.144,192.97,0,2686.144,194.44,0,Veracruz
10058,2686.144,95.17,0,2686.144,95.84,0,Veracruz
10059,2686.144,77.2,0,2686.144,79.0,0,Veracruz
10060,2686.144,146.65,0,2686.144,147.53,0,Veracruz
10061,2686.144,89.54,0,2686.144,90.14,0,Veracruz
10062,2686.144,123.19,0,2686.144,126.6,0,Veracruz
10063,2686.144,108.71,0,2686.144,123.8,0,Veracruz
10064,2686.144,39.04,0,2686.144,43.75,0,Veracruz
10065,2686.144,132.62,0,2686.144,133.97,0,Veracruz
10066,2686.144,131.72,2,2686.144,132.48,2,Veracruz
10067,2686.144,163.72,0,2686.144,166.68,0,Veracruz
10068,2686.144,105.87,1,2686.144,104.22,0,Jalisco
10069,2686.144,126.65,0,2686.144,128.24,0,Veracruz
10070,2686.144,204.88,0,2686.144,208.35,0,Veracruz
10071,2686.144,116.82,0,2686.144,118.04,0,Veracruz
10072,2686.144,56.54,1,2686.144,57.56,1,Jalisco
10073,2686.144,182.03,0,2686.144,184.91,0,Veracruz
10074,2686.144,85.67,0,2686.144,87.03,0,Jalisco
10075,2686.144,58.18,0,2686.144,60.16,0,Veracruz
10076,2686.144,111.81,2,2686.144,115.25,2,Veracruz
10077,2686.144,63.85,0,2686.144,64.16,0,Veracruz
10078,2686.144,49.94,0,2686.144,52.53,0,Veracruz
10079,2686.144,132.35,0,2686.144,132.34,0,Veracruz
10080,2686.144,161.75,0,2686.144,163.56,0,Veracruz
10081,2686.144,203.65,0,2686.144,205.02,0,Veracruz
10082,2686.144,134.51,0,2686.144,135.25,0,Veracruz
10083,2686.144,106.08,0,2686.144,106.69,0,Veracruz
10084,2686.144,49.29,0,2686.144,49.51,0,Veracruz
10085,2686.144,93.7,0,2686.144,94.14,0,Veracruz
10086,2686.144,47.0,0,2686.144,49.41,0,Veracruz
10087,2686.144,140.59,0,2686.144,141.94,0,Veracruz
10088,2686.144,116.96,0,2686.144,118.42,0,Jalisco
