key,vsm_enero,vsm_febrero,PagosVencidos_enero,PagosVencidos_febrero,RemainingDebt_enero,RemainingDebt_febrero,estado
13984,2686.1440000000002,2686.1440000000002,0,0,179.11,177.94,Sonora
13985,2686.1440000000002,2686.1440000000002,0,0,319.42,317.79,Sonora
13986,2686.1440000000002,2686.1440000000002,0,0,166.8,162.08,Sonora
13987,2686.1440000000002,2686.1440000000002,0,0,79.12,77.87,Sonora
13988,2686.1440000000002,2686.1440000000002,0,1,88.3,83.89,Sonora
13989,2686.1440000000002,2686.1440000000002,0,0,177.51,178.43,Sonora
13990,2686.1440000000002,2686.1440000000002,0,0,186.14,185.21,Sonora
13991,2686.1440000000002,2686.1440000000002,0,0,183.67,182.65,Sonora
13992,2686.1440000000002,2686.1440000000002,0,0,129.41,126.74,Sonora
13993,2686.1440000000002,2686.1440000000002,0,0,84.86,83.96,Sonora
13994,2686.1440000000002,2686.1440000000002,0,0,146.5,143.9,Sonora
13995,2686.1440000000002,2686.1440000000002,0,0,81.31,79.61,Sonora
13996,2686.1440000000002,2686.1440000000002,0,0,74.66,67.15,Sonora
13997,2686.1440000000002,2686.1440000000002,0,0,230.04,228.74,Sonora
13998,2686.1440000000002,2686.1440000000002,0,0,148.15,146.13,Sonora
13999,2686.1440000000002,2686.1440000000002,0,0,141.13,140.76,Sonora
14000,2686.1440000000002,2686.1440000000002,0,0,191.77,189.63,Sonora
14001,2686.1440000000002,2686.1440000000002,0,0,144.13,144.37,Sonora
14002,2686.1440000000002,2686.1440000000002,0,0,83.95,82.84,Sonora
14003,2686.1440000000002,2686.1440000000002,0,0,214.0,212.94,Sonora
14004,2686.1440000000002,2686.1440000000002,0,0,220.73,219.67,Sonora
14005,2686.1440000000002,2686.1440000000002,0,1,261.76,257.53,Jalisco
14006,2686.1440000000002,2686.1440000000002,0,0,203.13,199.73,Sonora
14007,2686.1440000000002,2686.1440000000002,0,0,194.19,193.13,Sonora
14008,2686.1440000000002,2686.1440000000002,0,0,225.64,221.88,Sonora
14009,2686.1440000000002,2686.1440000000002,0,0,218.41,216.76,Sonora
14010,2686.1440000000002,2686.1440000000002,0,0,178.69,177.69,Sonora
14011,2686.1440000000002,2686.1440000000002,0,0,142.3,140.59,Jalisco
14012,2686.1440000000002,2686.1440000000002,0,0,161.85,160.93,Sonora
14013,2686.1440000000002,2686.1440000000002,0,0,81.71,78.04,Sonora
14014,2686.1440000000002,2686.1440000000002,0,0,176.95,175.92,Sonora
14015,2686.1440000000002,2686.1440000000002,0,0,191.7,190.56,Jalisco
14016,2686.1440000000002,2686.1440000000002,0,0,167.71,166.79,Sonora
14017,2686.1440000000002,2686.1440000000002,0,0,156.93,156.02,Sonora
14018,2686.1440000000002,2686.1440000000002,0,0,262.91,261.39,Sonora
14019,2686.1440000000002,2686.1440000000002,2,2,188.43,187.43,Sonora
14020,2686.1440000000002,2686.1440000000002,0,0,155.08,152.06,Sonora
14021,2686.1440000000002,2686.1440000000002,0,0,178.56,177.53,Sonora
14022,2686.1440000000002,2686.1440000000002,0,1,133.14,132.17,Sonora
14023,2686.1440000000002,2686.1440000000002,0,0,133.77,133.0,Sonora
14024,2686.1440000000002,2686.1440000000002,0,0,231.14,229.91,Sonora
14025,2686.1440000000002,2686.1440000000002,0,0,145.07,144.16,Sonora
14026,2686.1440000000002,2686.1440000000002,0,0,175.09,174.27,Sonora
14027,2686.1440000000002,2686.1440000000002,0,0,189.53,186.38,Sonora
14028,2686.1440000000002,2686.1440000000002,0,0,187.9,184.62,Sonora
14029,2686.1440000000002,2686.1440000000002,0,0,210.63,211.75,Sonora
14030,2686.1440000000002,2686.1440000000002,0,0,197.09,196.07,Sonora
14031,2686.1440000000002,2686.1440000000002,0,0,140.35,139.51,Sonora
14032,2686.1440000000002,2686.1440000000002,1,1,319.06,317.49,Sonora
14033,2686.1440000000002,2686.1440000000002,0,0,130.89,130.14,Sonora
14034,2686.1440000000002,2686.1440000000002,0,0,175.09,174.02,Jalisco
14035,2686.1440000000002,2686.1440000000002,0,0,174.53,173.61,Sonora
14036,2686.1440000000002,2686.1440000000002,0,0,334.36,332.56,Sonora
14037,2686.1440000000002,2686.1440000000002,0,0,188.52,187.51,Sonora
14038,2686.1440000000002,2686.1440000000002,0,0,302.83,301.31,Sonora
14039,2686.1440000000002,2686.1440000000002,0,0,222.34,221.31,Sonora
14040,2686.1440000000002,2686.1440000000002,0,0,87.85,85.38,Sonora
14041,2686.1440000000002,2686.1440000000002,1,1,266.39,262.57,Sonora
14042,2686.1440000000002,2686.1440000000002,0,0,164.08,163.14,Sonora
14043,2686.1440000000002,2686.1440000000002,0,0,45.16,42.13,Sonora
14044,2686.1440000000002,2686.1440000000002,0,0,139.75,137.83,Sonora
14045,2686.1440000000002,2686.1440000000002,0,0,193.69,192.66,Sonora
14046,2686.1440000000002,2686.1440000000002,0,0,251.49,252.76,Sonora
14047,2686.1440000000002,2686.1440000000002,0,0,235.42,234.23,Sonora
14048,2686.1440000000002,2686.1440000000002,0,0,195.85,192.62,Sonora
14049,2686.1440000000002,2686.1440000000002,0,0,185.19,184.2,Sonora
14050,2686.1440000000002,2686.1440000000002,0,0,173.21,172.31,Sonora
14051,2686.1440000000002,2686.1440000000002,0,0,219.14,220.3,Sonora
14052,2686.1440000000002,2686.1440000000002,0,0,189.22,188.22,Sonora
14053,2686.1440000000002,2686.1440000000002,0,1,77.21,74.54,Sonora
14054,2686.1440000000002,2686.1440000000002,0,0,128.72,127.82,Sonora
14055,2686.1440000000002,2686.1440000000002,0,0,78.89,73.18,Sonora
14056,2686.1440000000002,2686.1440000000002,0,0,157.47,155.42,Sonora
14057,2686.1440000000002,2686.1440000000002,0,0,81.51,77.49,Sonora
14058,2686.1440000000002,2686.1440000000002,1,1,212.08,208.17,Sonora
14059,2686.1440000000002,2686.1440000000002,0,0,182.64,181.6,Jalisco
14060,2686.1440000000002,2686.1440000000002,0,0,232.09,230.67,Sonora
14061,2686.1440000000002,2686.1440000000002,0,0,123.44,122.67,Sonora
14062,2686.1440000000002,2686.1440000000002,0,0,162.19,160.74,Sonora
14063,2686.1440000000002,2686.1440000000002,0,1,318.56,320.1,Sonora
14064,2686.1440000000002,2686.1440000000002,0,0,133.74,131.76,Sonora
14065,2686.1440000000002,2686.1440000000002,0,0,156.4,152.79,Sonora
14066,2686.1440000000002,2686.1440000000002,0,0,176.52,176.5,Sonora
14067,2686.1440000000002,2686.1440000000002,0,0,127.75,126.98,Sonora
14068,2686.1440000000002,2686.1440000000002,0,0,256.75,257.19,Sonora
14069,2686.1440000000002,2686.1440000000002,0,0,228.15,229.27,Sonora
14070,2686.1440000000002,2686.1440000000002,0,0,221.78,218.08,Sonora
14071,2686.1440000000002,2686.1440000000002,0,0,180.72,179.59,Sonora
14072,2686.1440000000002,2686.1440000000002,0,0,198.09,201.3,Sonora
14073,2686.1440000000002,2686.1440000000002,0,0,220.4,219.12,Sonora
14074,2686.1440000000002,2686.1440000000002,0,1,216.99,215.92,Sonora
14075,2686.1440000000002,2686.1440000000002,0,0,227.49,226.51,Sonora
14076,2686.1440000000002,2686.1440000000002,0,0,168.66,168.9,Sonora
14077,2686.1440000000002,2686.1440000000002,0,0,109.29,106.1,Sonora
14078,2686.1440000000002,2686.1440000000002,0,0,139.49,138.64,Sonora
14079,2686.1440000000002,2686.1440000000002,0,0,235.27,233.91,Sonora
14080,2686.1440000000002,2686.1440000000002,0,0,133.03,132.2,Sonora
14081,2686.1440000000002,2686.1440000000002,0,0,205.69,204.42,Sonora
14082,2686.1440000000002,2686.1440000000002,0,0,193.8,191.43,Sonora
14083,2686.1440000000002,2686.1440000000002,1,0,231.67,230.41,Sonora
14084,2686.1440000000002,2686.1440000000002,0,0,29.92,27.94,Sonora
14085,2686.1440000000002,2686.1440000000002,0,0,135.95,133.83,Sonora
14086,2686.1440000000002,2686.1440000000002,0,0,124.73,122.12,Sonora
14087,2686.1440000000002,2686.1440000000002,0,0,89.9,87.48,Sonora
14088,2686.1440000000002,2686.1440000000002,0,0,225.94,228.02,Sonora
14089,2686.1440000000002,2686.1440000000002,0,0,87.36,87.0,Michoacan
14090,2686.1440000000002,2686.1440000000002,0,0,156.08,155.37,Michoacan
14091,2686.1440000000002,2686.1440000000002,0,0,351.0,341.59,Michoacan
14092,2686.1440000000002,2686.1440000000002,0,0,8.89,0.0,Michoacan
14093,2686.1440000000002,2686.1440000000002,0,0,58.62,58.35,Michoacan
14094,2686.1440000000002,2686.1440000000002,0,0,58.41,57.46,Michoacan
14095,2686.1440000000002,2686.1440000000002,0,0,531.58,529.04,Michoacan
14096,2686.1440000000002,2686.1440000000002,1,1,380.82,371.6,Michoacan
14097,2686.1440000000002,2686.1440000000002,0,0,110.43,109.93,Michoacan
14098,2686.1440000000002,2686.1440000000002,0,0,91.09,90.68,Michoacan
14099,2686.1440000000002,2686.1440000000002,0,0,132.45,132.56,Baja California Sur
14100,2686.1440000000002,2686.1440000000002,0,0,98.73,97.07,Baja California Sur
14101,2686.1440000000002,2686.1440000000002,0,0,100.59,99.95,Baja California Sur
14102,2686.1440000000002,2686.1440000000002,0,0,97.73,97.02,Baja California Sur
14103,2686.1440000000002,2686.1440000000002,0,0,139.95,139.08,Jalisco
14104,2686.1440000000002,2686.1440000000002,0,0,90.37,89.57,Baja California Sur
14105,2686.1440000000002,2686.1440000000002,0,0,209.11,210.08,Baja California Sur
14106,2686.1440000000002,2686.1440000000002,0,0,99.85,97.8,Baja California Sur
14107,2686.1440000000002,2686.1440000000002,0,0,213.16,211.57,Baja California Sur
14108,2686.1440000000002,2686.1440000000002,0,0,215.91,214.52,Baja California Sur
14109,2686.1440000000002,2686.1440000000002,0,0,153.78,152.84,Baja California Sur
14110,2686.1440000000002,2686.1440000000002,0,0,110.95,109.18,Baja California Sur
14111,2686.1440000000002,2686.1440000000002,0,0,229.67,230.74,Baja California Sur
14112,2686.1440000000002,2686.1440000000002,0,0,224.4,222.78,Baja California Sur
14113,2686.1440000000002,2686.1440000000002,0,0,149.93,148.96,Baja California Sur
14114,2686.1440000000002,2686.1440000000002,0,0,116.61,116.53,Baja California Sur
14115,2686.1440000000002,2686.1440000000002,0,0,121.24,121.97,Jalisco
14116,2686.1440000000002,2686.1440000000002,1,2,192.63,187.45,Aguascalientes
14117,2686.1440000000002,2686.1440000000002,0,0,55.57,53.86,Aguascalientes
14118,2686.1440000000002,2686.1440000000002,0,0,175.23,172.36,Aguascalientes
14119,2686.1440000000002,2686.1440000000002,0,0,133.73,132.98,Aguascalientes
14120,2686.1440000000002,2686.1440000000002,0,0,201.6,200.73,Aguascalientes
14121,2686.1440000000002,2686.1440000000002,0,1,170.15,164.63,Aguascalientes
14122,2686.1440000000002,2686.1440000000002,0,0,79.2,0.0,Aguascalientes
14123,2686.1440000000002,2686.1440000000002,0,0,49.35,47.53,Aguascalientes
14124,2686.1440000000002,2686.1440000000002,0,0,213.46,212.45,Aguascalientes
14125,2686.1440000000002,2686.1440000000002,0,0,206.92,205.97,Aguascalientes
14126,2686.1440000000002,2686.1440000000002,0,0,99.2,98.28,Aguascalientes
14127,2686.1440000000002,2686.1440000000002,0,0,94.29,89.17,Aguascalientes
14128,2686.1440000000002,2686.1440000000002,0,0,185.52,182.11,Aguascalientes
14129,2686.1440000000002,2686.1440000000002,0,0,98.62,89.5,Aguascalientes
14130,2686.1440000000002,2686.1440000000002,0,0,81.53,79.11,Aguascalientes
14131,2686.1440000000002,2686.1440000000002,0,0,175.94,171.32,Aguascalientes
14132,2686.1440000000002,2686.1440000000002,0,0,257.0,257.09,Coahuila
14133,2686.1440000000002,2686.1440000000002,1,0,74.1,66.46,Coahuila
14134,2686.1440000000002,2686.1440000000002,0,0,122.92,117.58,Coahuila
14135,2686.1440000000002,2686.1440000000002,0,0,146.5,145.16,Coahuila
14136,2686.1440000000002,2686.1440000000002,0,0,184.53,181.13,Coahuila
14137,2686.1440000000002,2686.1440000000002,0,0,142.34,138.91,Coahuila
14138,2686.1440000000002,2686.1440000000002,0,0,46.36,44.4,Coahuila
14139,2686.1440000000002,2686.1440000000002,0,0,165.05,160.06,Coahuila
14140,2686.1440000000002,2686.1440000000002,1,0,290.26,284.26,Coahuila
14141,2686.1440000000002,2686.1440000000002,0,0,68.19,65.42,Coahuila
14142,2686.1440000000002,2686.1440000000002,0,0,103.33,102.06,Coahuila
14143,2686.1440000000002,2686.1440000000002,0,0,273.36,266.05,Coahuila
14144,2686.1440000000002,2686.1440000000002,0,1,146.76,145.66,Coahuila
14145,2686.1440000000002,2686.1440000000002,0,0,207.21,203.46,Coahuila
14146,2686.1440000000002,2686.1440000000002,0,0,69.62,69.07,Durango
14147,2686.1440000000002,2686.1440000000002,0,0,223.78,223.67,Durango
14148,2686.1440000000002,2686.1440000000002,0,0,86.55,85.93,Coahuila
14149,2686.1440000000002,2686.1440000000002,0,0,124.4,122.76,Coahuila
14150,2686.1440000000002,2686.1440000000002,0,0,51.29,49.02,Coahuila
14151,2686.1440000000002,2686.1440000000002,0,0,421.26,419.02,Coahuila
14152,2686.1440000000002,2686.1440000000002,0,0,87.56,81.51,Coahuila
14153,2686.1440000000002,2686.1440000000002,0,0,142.44,141.59,Durango
14154,2686.1440000000002,2686.1440000000002,0,0,115.9,114.92,Durango
14155,2686.1440000000002,2686.1440000000002,1,0,282.76,267.4,Coahuila
14156,2686.1440000000002,2686.1440000000002,0,0,205.67,202.07,Coahuila
14157,2686.1440000000002,2686.1440000000002,0,0,129.85,124.84,Coahuila
14158,2686.1440000000002,2686.1440000000002,0,0,196.22,193.73,Coahuila
14159,2686.1440000000002,2686.1440000000002,0,0,116.23,111.39,Coahuila
14160,2686.1440000000002,2686.1440000000002,0,0,150.12,148.68,Coahuila
14161,2686.1440000000002,2686.1440000000002,0,1,116.7,115.2,Coahuila
14162,2686.1440000000002,2686.1440000000002,0,1,246.94,248.11,Coahuila
14163,2686.1440000000002,2686.1440000000002,0,0,63.35,61.59,Coahuila
14164,2686.1440000000002,2686.1440000000002,0,0,115.27,110.94,Coahuila
14165,2686.1440000000002,2686.1440000000002,0,0,256.62,256.23,Coahuila
14166,2686.1440000000002,2686.1440000000002,0,0,152.19,151.31,Coahuila
14167,2686.1440000000002,2686.1440000000002,0,0,95.79,87.44,Coahuila
14168,2686.1440000000002,2686.1440000000002,0,0,273.21,268.52,Coahuila
14169,2686.1440000000002,2686.1440000000002,0,0,157.61,156.66,Coahuila
14170,2686.1440000000002,2686.1440000000002,0,0,99.43,97.44,Durango
14171,2686.1440000000002,2686.1440000000002,1,0,133.97,133.06,Coahuila
14172,2686.1440000000002,2686.1440000000002,0,0,171.46,170.52,Durango
14173,2686.1440000000002,2686.1440000000002,1,0,454.36,452.03,Coahuila
14174,2686.1440000000002,2686.1440000000002,0,0,423.9,426.09,Coahuila
14175,2686.1440000000002,2686.1440000000002,0,0,110.22,109.56,Coahuila
14176,2686.1440000000002,2686.1440000000002,0,0,202.55,202.8,Jalisco
14177,2686.1440000000002,2686.1440000000002,0,0,108.82,105.67,Coahuila
14178,2686.1440000000002,2686.1440000000002,0,0,108.82,106.43,Coahuila
14179,2686.1440000000002,2686.1440000000002,0,0,95.77,92.54,Coahuila
14180,2686.1440000000002,2686.1440000000002,0,0,134.85,133.63,Coahuila
14181,2686.1440000000002,2686.1440000000002,0,0,114.28,113.61,Durango
14182,2686.1440000000002,2686.1440000000002,0,0,210.75,207.63,Coahuila
14183,2686.1440000000002,2686.1440000000002,0,0,91.88,91.34,Durango
14184,2686.1440000000002,2686.1440000000002,0,0,84.41,83.92,Coahuila
14185,2686.1440000000002,2686.1440000000002,0,0,191.16,187.96,Coahuila
14186,2686.1440000000002,2686.1440000000002,0,0,321.04,319.4,Coahuila
14187,2686.1440000000002,2686.1440000000002,0,0,81.22,80.14,Coahuila
14188,2686.1440000000002,2686.1440000000002,0,0,93.27,92.73,Coahuila
14189,2686.1440000000002,2686.1440000000002,0,0,213.28,209.85,Coahuila
14190,2686.1440000000002,2686.1440000000002,3,4,90.66,89.61,Coahuila
14191,2686.1440000000002,2686.1440000000002,0,0,142.91,138.75,Coahuila
14192,2686.1440000000002,2686.1440000000002,0,0,122.85,121.38,Coahuila
14193,2686.1440000000002,2686.1440000000002,0,0,43.89,41.26,Durango
14194,2686.1440000000002,2686.1440000000002,0,0,194.21,190.99,Coahuila
14195,2686.1440000000002,2686.1440000000002,2,0,104.46,96.17,Coahuila
14196,2686.1440000000002,2686.1440000000002,0,0,276.96,275.58,Coahuila
14197,2686.1440000000002,2686.1440000000002,0,0,201.16,200.01,Coahuila
14198,2686.1440000000002,2686.1440000000002,0,0,176.17,172.46,Coahuila
14199,2686.1440000000002,2686.1440000000002,0,0,63.23,62.94,Coahuila
14200,2686.1440000000002,2686.1440000000002,0,0,55.21,53.16,Coahuila
14201,2686.1440000000002,2686.1440000000002,0,0,118.88,118.14,Coahuila
14202,2686.1440000000002,2686.1440000000002,0,0,204.19,203.1,Durango
14203,2686.1440000000002,2686.1440000000002,0,0,171.22,169.3,Coahuila
14204,2686.1440000000002,2686.1440000000002,0,0,33.89,31.34,Durango
14205,2686.1440000000002,2686.1440000000002,0,0,87.11,86.22,Coahuila
14206,2686.1440000000002,2686.1440000000002,0,0,120.01,116.27,Coahuila
14207,2686.1440000000002,2686.1440000000002,0,0,88.22,88.6,Coahuila
14208,2686.1440000000002,2686.1440000000002,0,0,158.45,157.66,Coahuila
14209,2686.1440000000002,2686.1440000000002,0,0,109.75,105.84,Coahuila
14210,2686.1440000000002,2686.1440000000002,0,0,74.44,73.74,Coahuila
14211,2686.1440000000002,2686.1440000000002,0,0,160.41,158.17,Veracruz
14212,2686.1440000000002,2686.1440000000002,0,0,141.29,139.31,Veracruz
14213,2686.1440000000002,2686.1440000000002,0,0,136.86,132.91,Veracruz
14214,2686.1440000000002,2686.1440000000002,0,0,135.48,131.52,Veracruz
14215,2686.1440000000002,2686.1440000000002,0,0,53.73,49.94,Veracruz
14216,2686.1440000000002,2686.1440000000002,0,0,163.11,163.38,Veracruz
14217,2686.1440000000002,2686.1440000000002,0,1,481.11,483.82,Jalisco
14218,2686.1440000000002,2686.1440000000002,0,0,86.44,84.94,Veracruz
14219,2686.1440000000002,2686.1440000000002,0,0,112.98,109.98,Veracruz
14220,2686.1440000000002,2686.1440000000002,0,0,139.15,135.24,Veracruz
14221,2686.1440000000002,2686.1440000000002,0,0,45.17,41.09,Veracruz
14222,2686.1440000000002,2686.1440000000002,0,0,136.62,134.85,Veracruz
14223,2686.1440000000002,2686.1440000000002,0,0,118.07,116.52,Veracruz
14224,2686.1440000000002,2686.1440000000002,0,0,145.22,143.47,Veracruz
14225,2686.1440000000002,2686.1440000000002,0,0,123.88,122.36,Veracruz
14226,2686.1440000000002,2686.1440000000002,0,0,128.09,126.43,Veracruz
14227,2686.1440000000002,2686.1440000000002,0,0,84.88,81.44,Veracruz
14228,2686.1440000000002,2686.1440000000002,0,0,88.26,86.43,Veracruz
14229,2686.1440000000002,2686.1440000000002,0,0,131.54,130.75,Veracruz
14230,2686.1440000000002,2686.1440000000002,0,0,156.5,154.96,Veracruz
14231,2686.1440000000002,2686.1440000000002,0,0,129.44,128.69,Veracruz
14232,2686.1440000000002,2686.1440000000002,0,0,181.93,179.4,Veracruz
14233,2686.1440000000002,2686.1440000000002,0,0,329.64,327.99,Jalisco
14234,2686.1440000000002,2686.1440000000002,0,0,93.05,91.69,Veracruz
14235,2686.1440000000002,2686.1440000000002,1,0,157.62,155.16,Veracruz
14236,2686.1440000000002,2686.1440000000002,0,0,114.19,113.69,Veracruz
14237,2686.1440000000002,2686.1440000000002,0,0,247.27,246.1,Veracruz
14238,2686.1440000000002,2686.1440000000002,0,0,69.36,68.75,Veracruz
14239,2686.1440000000002,2686.1440000000002,0,0,151.08,149.6,Veracruz
14240,2686.1440000000002,2686.1440000000002,0,0,62.85,61.77,Oaxaca
14241,2686.1440000000002,2686.1440000000002,0,0,79.02,77.8,Oaxaca
14242,2686.1440000000002,2686.1440000000002,0,0,95.05,93.32,Oaxaca
14243,2686.1440000000002,2686.1440000000002,0,0,129.44,128.68,Oaxaca
14244,2686.1440000000002,2686.1440000000002,0,0,111.18,110.62,Oaxaca
14245,2686.1440000000002,2686.1440000000002,0,0,201.35,198.36,Oaxaca
14246,2686.1440000000002,2686.1440000000002,0,0,177.38,0.0,Oaxaca
14247,2686.1440000000002,2686.1440000000002,0,0,109.25,108.48,Oaxaca
14248,2686.1440000000002,2686.1440000000002,0,0,91.42,89.63,Oaxaca
14249,2686.1440000000002,2686.1440000000002,0,0,71.36,69.2,Oaxaca
14250,2686.1440000000002,2686.1440000000002,0,0,88.48,87.96,Veracruz
14251,2686.1440000000002,2686.1440000000002,1,0,70.22,67.59,Jalisco
14252,2686.1440000000002,2686.1440000000002,0,0,124.49,123.41,Oaxaca
14253,2686.1440000000002,2686.1440000000002,0,0,184.02,184.91,Jalisco
14254,2686.1440000000002,2686.1440000000002,0,0,106.66,106.01,Oaxaca
14255,2686.1440000000002,2686.1440000000002,0,0,70.1,68.04,Oaxaca
14256,2686.1440000000002,2686.1440000000002,0,0,99.82,98.14,Oaxaca
14257,2686.1440000000002,2686.1440000000002,0,0,99.19,99.78,Oaxaca
14258,2686.1440000000002,2686.1440000000002,0,0,142.49,141.75,Oaxaca
14259,2686.1440000000002,2686.1440000000002,0,0,157.89,155.28,Oaxaca
14260,2686.1440000000002,2686.1440000000002,0,0,80.76,79.71,Oaxaca
14261,2686.1440000000002,2686.1440000000002,0,0,158.07,155.45,Oaxaca
14262,2686.1440000000002,2686.1440000000002,0,0,129.77,129.09,Oaxaca
14263,2686.1440000000002,2686.1440000000002,0,0,173.1,171.45,Oaxaca
14264,2686.1440000000002,2686.1440000000002,0,0,116.38,117.05,Oaxaca
14265,2686.1440000000002,2686.1440000000002,0,0,119.39,118.7,Oaxaca
14266,2686.1440000000002,2686.1440000000002,0,0,43.22,0.0,Oaxaca
14267,2686.1440000000002,2686.1440000000002,0,0,87.15,77.14,Oaxaca
14268,2686.1440000000002,2686.1440000000002,1,1,165.07,158.54,Jalisco
14269,2686.1440000000002,2686.1440000000002,0,0,48.26,47.71,Veracruz
14270,2686.1440000000002,2686.1440000000002,0,0,39.5,32.13,Oaxaca
14271,2686.1440000000002,2686.1440000000002,0,0,102.16,103.24,Jalisco
14272,2686.1440000000002,2686.1440000000002,0,0,143.95,143.17,Oaxaca
14273,2686.1440000000002,2686.1440000000002,0,0,110.66,107.7,Oaxaca
14274,2686.1440000000002,2686.1440000000002,0,0,152.67,151.74,Oaxaca
14275,2686.1440000000002,2686.1440000000002,0,0,167.01,166.14,Oaxaca
14276,2686.1440000000002,2686.1440000000002,0,0,457.8,446.22,Veracruz
14277,2686.1440000000002,2686.1440000000002,0,0,121.15,118.27,Oaxaca
14278,2686.1440000000002,2686.1440000000002,1,0,89.72,88.34,Oaxaca
14279,2686.1440000000002,2686.1440000000002,0,0,63.33,62.75,Oaxaca
14280,2686.1440000000002,2686.1440000000002,0,1,112.07,108.24,Jalisco
14281,2686.1440000000002,2686.1440000000002,0,0,30.74,22.94,Coahuila
14282,2686.1440000000002,2686.1440000000002,0,0,122.39,120.71,Coahuila
14283,2686.1440000000002,2686.1440000000002,0,1,197.36,195.22,Coahuila
14284,2686.1440000000002,2686.1440000000002,0,0,128.04,123.82,Coahuila
14285,2686.1440000000002,2686.1440000000002,0,0,177.13,175.34,Coahuila
14286,2686.1440000000002,2686.1440000000002,0,0,217.73,216.47,Coahuila
14287,2686.1440000000002,2686.1440000000002,0,0,174.18,170.46,Coahuila
14288,2686.1440000000002,2686.1440000000002,0,0,62.08,56.54,Coahuila
14289,2686.1440000000002,2686.1440000000002,0,0,345.84,343.28,Coahuila
14290,2686.1440000000002,2686.1440000000002,0,0,82.58,82.3,Coahuila
14291,2686.1440000000002,2686.1440000000002,0,0,288.74,284.06,Coahuila
14292,2686.1440000000002,2686.1440000000002,0,1,151.01,148.54,Jalisco
14293,2686.1440000000002,2686.1440000000002,0,0,98.89,96.25,Coahuila
14294,2686.1440000000002,2686.1440000000002,0,0,206.85,205.76,Coahuila
14295,2686.1440000000002,2686.1440000000002,0,0,320.92,319.26,Coahuila
14296,2686.1440000000002,2686.1440000000002,0,0,59.99,54.38,Coahuila
14297,2686.1440000000002,2686.1440000000002,0,0,158.49,156.88,Coahuila
14298,2686.1440000000002,2686.1440000000002,0,0,195.36,192.2,Coahuila
14299,2686.1440000000002,2686.1440000000002,0,0,85.93,83.93,Coahuila
14300,2686.1440000000002,2686.1440000000002,0,0,176.77,175.73,Coahuila
14301,2686.1440000000002,2686.1440000000002,0,0,184.92,183.93,Coahuila
14302,2686.1440000000002,2686.1440000000002,0,0,161.67,159.09,Coahuila
14303,2686.1440000000002,2686.1440000000002,0,0,310.73,309.38,Coahuila
14304,2686.1440000000002,2686.1440000000002,0,0,145.94,144.99,Coahuila
14305,2686.1440000000002,2686.1440000000002,2,0,260.85,252.91,Coahuila
14306,2686.1440000000002,2686.1440000000002,0,0,266.52,262.48,Coahuila
14307,2686.1440000000002,2686.1440000000002,0,0,27.05,23.97,Coahuila
14308,2686.1440000000002,2686.1440000000002,1,1,297.75,292.78,Coahuila
14309,2686.1440000000002,2686.1440000000002,0,0,248.57,247.33,Coahuila
14310,2686.1440000000002,2686.1440000000002,0,0,160.94,159.38,Coahuila
14311,2686.1440000000002,2686.1440000000002,0,0,157.79,158.57,Coahuila
14312,2686.1440000000002,2686.1440000000002,0,1,217.55,215.47,Jalisco
14313,2686.1440000000002,2686.1440000000002,0,0,185.47,183.03,Coahuila
14314,2686.1440000000002,2686.1440000000002,0,0,231.58,230.42,Coahuila
14315,2686.1440000000002,2686.1440000000002,0,0,76.3,75.47,Coahuila
14316,2686.1440000000002,2686.1440000000002,0,0,162.86,158.45,Coahuila
14317,2686.1440000000002,2686.1440000000002,0,0,132.75,132.93,Coahuila
14318,2686.1440000000002,2686.1440000000002,0,0,212.0,212.97,Coahuila
14319,2686.1440000000002,2686.1440000000002,0,0,83.47,79.08,Coahuila
14320,2686.1440000000002,2686.1440000000002,0,0,41.39,39.12,Durango
14321,2686.1440000000002,2686.1440000000002,0,0,23.67,18.9,Coahuila
14322,2686.1440000000002,2686.1440000000002,0,0,131.62,130.23,Coahuila
14323,2686.1440000000002,2686.1440000000002,0,0,176.72,173.31,Coahuila
14324,2686.1440000000002,2686.1440000000002,0,0,198.01,195.08,Coahuila
14325,2686.1440000000002,2686.1440000000002,0,0,94.25,89.59,Coahuila
14326,2686.1440000000002,2686.1440000000002,0,0,250.57,252.68,Jalisco
14327,2686.1440000000002,2686.1440000000002,0,0,235.52,230.06,Coahuila
14328,2686.1440000000002,2686.1440000000002,0,0,272.66,271.48,Coahuila
14329,2686.1440000000002,2686.1440000000002,0,0,160.59,159.88,Coahuila
14330,2686.1440000000002,2686.1440000000002,0,0,84.7,84.31,Coahuila
14331,2686.1440000000002,2686.1440000000002,0,0,140.38,137.3,Coahuila
14332,2686.1440000000002,2686.1440000000002,0,0,263.8,263.1,Coahuila
14333,2686.1440000000002,2686.1440000000002,0,0,102.39,94.74,Coahuila
14334,2686.1440000000002,2686.1440000000002,0,0,182.96,182.01,Coahuila
14335,2686.1440000000002,2686.1440000000002,0,0,222.25,221.2,Coahuila
14336,2686.1440000000002,2686.1440000000002,0,0,435.63,433.39,Coahuila
14337,2686.1440000000002,2686.1440000000002,0,0,86.92,82.05,Coahuila
14338,2686.1440000000002,2686.1440000000002,0,0,122.26,119.42,Durango
14339,2686.1440000000002,2686.1440000000002,0,0,173.49,171.94,Coahuila
14340,2686.1440000000002,2686.1440000000002,0,0,107.04,106.48,Coahuila
14341,2686.1440000000002,2686.1440000000002,0,0,142.98,141.42,Durango
